Date,BT,BT%,Dollar,Dollar%,GPUvendor,Btben,Oilprice
2020-08-04,485.79K,-0.35%,97.37k,-0.26%,"51,938K",0,73.45
2020-08-03,470.24K,1.42%,97.62k,-0.01%,"76,890K",0,74.46
2020-08-02,647.95K,-6.24%,97.63k,0.11%,"57,958K",0,73.67
2020-08-01,611.47K,4.14%,97.52k,0.00%,"85,973K",0,73.77
2020-07-31,530.95K,2.14%,97.52k,-0.32%,"42,242K",0,73.36
2020-07-30,501.14K,-0.09%,97.83k,0.14%,"45,010K",0,71.07
2020-07-29,576.83K,1.81%,97.69k,0.22%,"40,352K",0,71.33
2020-07-28,658.37K,-1.04%,97.48k,-0.39%,"36,292K",0,70.21
2020-07-27,908.99K,10.98%,97.86k,-0.15%,"40,999K",0,70.32
2020-07-26,415.07K,2.35%,98.01k,-0.19%,"35,719K",0,70.1
2020-07-25,306.29K,1.65%,98.2k,0.03%,"32,494K",0,70.52
2020-07-24,359.16K,-0.55%,98.17k,0.54%,"50,026K",0,70.08
2020-07-23,425.66K,0.90%,97.64k,0.36%,"48,846K",0,70.53
2020-07-22,386.00K,1.35%,97.29k,-0.09%,"65,602K",0,70.29
2020-07-21,458.99K,2.46%,97.38k,-0.09%,"40,174K",0,68.82
2020-07-20,312.98K,-0.50%,97.47k,0.47%,"44,855K",0,68.67
2020-07-19,265.25K,0.41%,97.01k,-0.03%,"54,099K",0,69.43
2020-07-18,276.40K,0.16%,97.04k,0.10%,"55,189K",0,68.81
2020-07-17,310.92K,0.22%,96.94k,-0.03%,"151,675K",0,68.23
2020-07-16,429.04K,-0.69%,96.97k,-0.22%,"82,726K",0,67.23
2020-07-15,429.84K,-0.59%,97.18k,0.24%,"60,537K",0,66.56
2020-07-14,453.83K,0.11%,96.95k,-0.06%,"59,106K",0,67.37
2020-07-13,456.87K,-0.62%,97.01k,-0.04%,"49,518K",0,67.17
2020-07-12,366.88K,0.73%,97.05k,-0.35%,"46,160K",0,66.34
2020-07-11,353.92K,-0.56%,97.39k,0.08%,"63,712K",0,67.46
2020-07-10,418.47K,0.53%,97.31k,0.23%,"70,246K",0,68.23
2020-07-09,444.27K,-2.06%,97.09k,-0.28%,"54,242K",0,67.67
2020-07-08,509.94K,1.88%,97.36k,0.13%,"52,859K",0,67.63
2020-07-07,420.55K,-0.89%,97.23k,-0.05%,"62,505K",0,67.32
2020-07-06,510.27K,2.84%,97.28k,0.08%,"84,285K",0,67.71
2020-07-05,314.10K,-0.58%,97.2k,0.44%,"97,423K",0,68.17
2020-07-04,261.25K,0.74%,96.77k,0.03%,"115,393K",0,67.22
2020-07-03,333.88K,-0.20%,96.74k,0.18%,"251,153K",0,67.15
2020-07-02,483.10K,-1.57%,96.57k,-0.08%,"115,457K",0,66.81
2020-07-01,366.78K,1.03%,96.65k,0.16%,"70,897K",0,65.77
2020-06-30,381.73K,-0.54%,96.5k,0.77%,"59,102K",0,66.47
2020-06-29,401.12K,0.67%,95.76k,-0.64%,"66,155K",0,65.85
2020-06-28,329.01K,1.28%,96.38k,-0.15%,"65,134K",0,65.73
2020-06-27,441.93K,-1.66%,96.52k,-0.07%,"49,344K",0,65.36
2020-06-26,489.84K,-0.95%,96.59k,-0.20%,"47,010K",0,66.56
2020-06-25,524.45K,-0.59%,96.78k,0.24%,"61,701K",0,65.98
2020-06-24,515.78K,-3.35%,96.55k,-0.40%,"73,017K",0,65.3
2020-06-23,375.49K,-0.61%,96.94k,-0.29%,"87,476K",0,64.56
2020-06-22,523.32K,4.17%,97.22k,-0.09%,"52,316K",0,66.84
2020-06-21,335.99K,-0.67%,97.31k,-0.37%,"61,726K",0,67.22
2020-06-20,383.44K,0.48%,97.67k,0.83%,"78,602K",0,67.12
2020-06-19,478.49K,-0.79%,96.87k,0.00%,"70,916K",0,66.38
2020-06-18,391.67K,-0.81%,96.87k,0.20%,"58,562K",0,66.48
2020-06-17,446.45K,-0.62%,96.68k,0.16%,"70,555K",0,66.73
2020-06-16,545.47K,1.04%,96.53k,0.38%,"50,875K",0,65.12
2020-06-15,750.90K,0.86%,96.16k,0.01%,"46,514K",0,65.32
2020-06-14,311.27K,-1.33%,96.15k,0.16%,"62,873K",0,63.34
2020-06-13,364.97K,0.05%,96k,-0.43%,"63,704K",0,62.23
2020-06-12,529.28K,1.97%,96.41k,-0.10%,"69,510K",0,62.02
2020-06-11,919.30K,-6.03%,96.51k,-0.10%,"46,384K",0,61.62
2020-06-10,533.55K,1.13%,96.61k,0.17%,"86,374K",0,62.51
2020-06-09,479.55K,-0.09%,96.45k,-0.07%,"74,959K",0,-
2020-06-08,431.04K,0.36%,96.52k,-0.39%,"74,536K",0,-
2020-06-07,549.20K,0.76%,96.9k,0.00%,"56,437K",0,62.93
2020-06-06,370.85K,0.40%,96.9k,-0.08%,"66,287K",0,60.87
2020-06-05,527.05K,-1.67%,96.98k,-0.15%,"47,182K",0,61.82
2020-06-04,593.66K,1.32%,97.13k,0.43%,"47,138K",0,60.93
2020-06-03,558.12K,1.47%,96.71k,-0.36%,"65,414K",0,59.44
2020-06-02,1.06M,-6.49%,97.06k,0.43%,"67,191K",0,60.32
2020-06-01,796.68K,7.77%,96.64k,0.13%,"62,947K",0,61.16
2020-05-31,645.27K,-2.45%,96.51k,0.12%,"68,168K",0,60.41
2020-05-30,720.62K,2.84%,96.39k,0.33%,"69,231K",0,61.23
2020-05-29,814.33K,-1.54%,96.07k,0.23%,"81,211K",0,61.43
2020-05-28,948.86K,4.06%,95.85k,0.28%,"89,080K",0,61.88
2020-05-27,810.89K,4.03%,95.58k,0.00%,"72,956K",0,61.12
2020-05-26,784.92K,-0.63%,95.58k,0.25%,"54,917K",0,60.03
2020-05-25,941.89K,1.95%,95.34k,-0.50%,"80,452K",0,60.15
2020-05-24,1.11M,-4.89%,95.82k,0.07%,"73,806K",0,58.63
2020-05-23,812.56K,0.08%,95.75k,-0.04%,"81,483K",0,58.92
2020-05-22,914.59K,1.22%,95.79k,-0.84%,"41,197K",0,61.16
2020-05-21,1.41M,-4.76%,96.6k,0.50%,"102,550K",0,59.6
2020-05-20,1.15M,-2.67%,96.12k,-0.19%,"169,203K",0,58.07
2020-05-19,1.16M,0.44%,96.3k,-0.04%,"169,782K",0,56.18
2020-05-18,1.18M,0.55%,96.34k,0.00%,"196,352K",0,56.79
2020-05-17,1.18M,3.18%,96.34k,0.29%,"84,071K",0,55.59
2020-05-16,1.10M,0.66%,96.06k,0.00%,"52,658K",0,53.2
2020-05-15,1.56M,-4.71%,96.06k,0.02%,"64,471K",0,51.86
2020-05-14,1.77M,5.16%,96.04k,0.45%,"61,712K",0,-
2020-05-13,1.50M,5.50%,95.61k,-0.06%,"41,324K",0,52.86
2020-05-12,1.35M,2.73%,95.67k,0.14%,"51,135K",0,53.07
2020-05-11,2.29M,-1.82%,95.54k,0.34%,"48,381K",0,49.52
2020-05-10,2.47M,-8.54%,95.22k,-0.71%,"29,901K",0,-
2020-05-09,1.49M,-2.57%,95.9k,0.24%,"37,933K",0,53.51
2020-05-08,1.42M,-1.74%,95.67k,-0.53%,"45,296K",0,54.47
2020-05-07,1.91M,9.05%,96.18k,-0.13%,"56,653K",0,55.05
2020-05-06,1.62M,1.67%,96.31k,-0.53%,"74,577K",0,57.21
2020-05-05,1.05M,1.42%,96.82k,0.68%,"80,719K",0,58.92
2020-05-04,1.12M,-0.12%,96.17k,0.00%,"75,802K",0,59.67
2020-05-03,1.15M,-0.90%,96.17k,-0.24%,"66,478K",0,58.81
2020-05-02,890.34K,1.64%,96.4k,-0.08%,"95,172K",0,59.23
2020-05-01,1.11M,2.23%,96.48k,-0.59%,"88,429K",0,58.37
2020-04-30,2.04M,-1.62%,97.05k,0.52%,"62,644K",0,60.22
2020-04-29,1.83M,13.22%,96.55k,0.00%,"36,884K",0,58.39
2020-04-28,808.09K,-0.25%,96.55k,-0.42%,"61,361K",0,59.85
2020-04-27,980.50K,1.13%,96.96k,0.71%,"52,402K",0,59.81
2020-04-26,921.59K,1.84%,96.28k,-0.77%,"32,967K",0,61.54
2020-04-25,861.93K,0.49%,97.03k,-0.07%,"40,871K",0,61.19
2020-04-24,951.95K,0.20%,97.1k,0.00%,"44,976K",0,59.02
2020-04-23,1.34M,5.28%,97.1k,-0.35%,"60,824K",0,58.3
2020-04-22,914.18K,3.95%,97.44k,0.39%,"72,544K",0,60.18
2020-04-21,892.57K,0.13%,97.06k,0.02%,"68,494K",0,59.07
2020-04-20,1.26M,-4.06%,97.04k,-0.36%,"27,350K",0,59.13
2020-04-19,5.93M,-1.49%,97.39k,0.17%,"40,861K",0,61.08
2020-04-18,796.45K,2.77%,97.22k,0.74%,"42,664K",0,62.44
2020-04-17,810.10K,-0.70%,96.51k,-0.31%,"39,122K",0,62.65
2020-04-16,1.54M,6.89%,96.81k,-0.27%,"32,055K",0,65.51
2020-04-15,1.00M,-3.24%,97.07k,0.10%,"38,396K",0,66.17
2020-04-14,999.53K,0.14%,96.97k,-0.07%,"62,206K",0,66.49
2020-04-13,1.25M,-1.10%,97.04k,-0.24%,"70,940K",0,65.39
2020-04-12,1.10M,0.73%,97.27k,0.51%,"21,443K",0,64.46
2020-04-11,845.58K,0.07%,96.78k,-0.01%,"26,855K",0,68.48
2020-04-10,1.37M,-5.84%,96.79k,-0.60%,"28,039K",0,70.59
2020-04-09,963.55K,-0.98%,97.37k,0.31%,"29,391K",0,69.36
2020-04-08,983.94K,2.45%,97.07k,0.15%,"43,513K",0,71.54
2020-04-07,1.32M,-2.01%,96.92k,0.22%,"43,058K",0,70.64
2020-04-06,1.53M,8.26%,96.71k,0.00%,"22,486K",0,-
2020-04-05,842.33K,-1.23%,96.71k,-0.13%,"29,952K",0,71.2
2020-04-04,1.05M,1.80%,96.84k,0.68%,"20,553K",0,71.67
2020-04-03,1.35M,-0.95%,96.19k,-0.29%,"38,694K",0,73.38
2020-04-02,1.74M,2.44%,96.47k,-0.47%,"30,554K",0,75.66
2020-04-01,1.40M,3.52%,96.93k,0.13%,"41,909K",0,76.18
2020-03-31,1.05M,0.34%,96.8k,-0.51%,"24,311K",0,76.01
2020-03-30,1.43M,8.50%,97.3k,-0.25%,"22,014K",0,75.42
2020-03-29,916.17K,-5.51%,97.54k,0.65%,"29,542K",0,74.96
2020-03-28,1.26M,-2.19%,96.91k,0.20%,"32,280K",0,74.42
2020-03-27,1.16M,-5.23%,96.72k,0.75%,"39,316K",0,77.83
2020-03-26,1.18M,0.69%,96k,-0.33%,"39,172K",0,78.78
2020-03-25,1.52M,-0.97%,96.32k,0.04%,"30,659K",0,77.88
2020-03-24,1.73M,4.26%,96.28k,-0.27%,"34,661K",0,78.43
2020-03-23,1.88M,11.11%,96.54k,0.27%,"42,011K",0,80.23
2020-03-22,1.48M,-5.89%,96.28k,-0.88%,"47,538K",0,78.83
2020-03-21,1.64M,-0.31%,97.13k,0.12%,"50,578K",0,79.3
2020-03-20,2.22M,0.54%,97.01k,0.45%,"53,151K",0,79.36
2020-03-19,2.18M,15.12%,96.58k,0.23%,"72,068K",0,80.66
2020-03-18,1.80M,1.91%,96.36k,-0.33%,"74,986K",0,83.04
2020-03-17,1.89M,4.59%,96.68k,0.26%,"67,399K",0,82.8
2020-03-16,2.55M,-6.27%,96.43k,0.49%,"85,439K",0,81.61
2020-03-15,1.61M,3.54%,95.96k,-0.05%,"114,319K",0,83.2
2020-03-14,1.69M,-7.19%,96.01k,0.31%,"80,126K",0,84.44
2020-03-13,4.17M,15.71%,95.71k,-0.20%,"59,114K",0,83.29
2020-03-12,3.22M,-39.18%,95.9k,0.33%,"46,622K",0,82.88
2020-03-11,1.10M,0.56%,95.58k,0.56%,"37,521K",0,80.83
2020-03-10,1.20M,-0.53%,95.05k,-0.01%,"25,640K",0,80.03
2020-03-09,1.54M,-1.26%,95.06k,-0.17%,"20,428K",0,80.36
2020-03-08,1.11M,-9.61%,95.22k,0.21%,"26,210K",0,80.04
2020-03-07,750.65K,-2.70%,95.02k,-0.51%,"25,813K",0,79.69
2020-03-06,1.04M,0.82%,95.51k,-0.17%,"20,751K",0,78.45
2020-03-05,950.76K,3.45%,95.67k,-0.09%,"21,429K",0,77.35
2020-03-04,759.69K,-0.04%,95.76k,0.15%,"26,967K",0,77.53
2020-03-03,1.01M,-1.61%,95.62k,-0.14%,"28,356K",0,77.02
2020-03-02,1.02M,4.27%,95.75k,-0.01%,"28,399K",0,75.85
2020-03-01,784.05K,-0.04%,95.76k,0.26%,"34,034K",0,76.43
2020-02-29,683.44K,-1.77%,95.51k,0.22%,"29,542K",0,76.31
2020-02-28,1.08M,-1.37%,95.3k,0.18%,"32,512K",0,77.2
2020-02-27,1.13M,0.21%,95.13k,0.25%,"31,911K",0,77.45
2020-02-26,1.32M,-5.55%,94.89k,0.74%,"35,462K",0,76.22
2020-02-25,937.97K,-3.57%,94.19k,0.06%,"30,158K",0,75.83
2020-02-24,980.00K,-2.82%,94.13k,-0.06%,"22,235K",0,74.73
2020-02-23,775.88K,2.97%,94.19k,-0.03%,"23,575K",0,75.31
2020-02-22,589.88K,-0.30%,94.22k,0.33%,"27,764K",0,75.83
2020-02-21,716.61K,0.85%,93.91k,-0.67%,"36,214K",0,76.88
2020-02-20,870.80K,-0.07%,94.54k,-0.11%,"19,704K",0,76.18
2020-02-19,905.95K,-5.40%,94.64k,0.15%,"24,699K",0,75.85
2020-02-18,945.91K,4.71%,94.5k,-0.45%,"34,551K",0,75.76
2020-02-17,961.88K,-2.32%,94.93k,0.43%,"36,751K",0,74.34
2020-02-16,808.91K,0.25%,94.52k,-0.30%,"36,002K",0,75.02
2020-02-15,808.81K,-4.12%,94.8k,-0.47%,"30,388K",0,74.41
2020-02-14,732.51K,0.96%,95.25k,0.11%,"29,635K",0,74
2020-02-13,940.30K,-0.80%,95.15k,-0.22%,"30,622K",0,73.14
2020-02-12,803.25K,0.86%,95.36k,0.36%,"22,273K",0,-
2020-02-11,791.28K,3.81%,95.02k,-0.17%,"35,757K",0,71.11
2020-02-10,781.22K,-2.93%,95.18k,-0.27%,"39,230K",0,70.81
2020-02-09,617.35K,2.59%,95.44k,0.32%,"33,801K",0,70.38
2020-02-08,551.31K,0.78%,95.14k,0.00%,"45,389K",0,69.6
2020-02-07,608.96K,0.48%,95.14k,0.44%,"47,888K",0,70.66
2020-02-06,778.67K,1.67%,94.72k,0.13%,"66,582K",0,71.79
2020-02-05,771.46K,4.54%,94.6k,-0.13%,"43,416K",0,71.25
2020-02-04,651.68K,-1.10%,94.72k,-0.06%,"35,952K",0,70.55
2020-02-03,701.39K,-0.41%,94.78k,-0.39%,"36,978K",0,-
2020-02-02,683.37K,-0.50%,95.15k,-0.54%,"59,493K",0,73.28
2020-02-01,458.42K,0.35%,95.67k,0.55%,"35,627K",0,72.65
2020-01-31,633.37K,-1.66%,95.15k,-0.12%,"43,226K",0,72.11
2020-01-30,765.21K,2.24%,95.26k,-0.67%,"43,002K",0,71.93
2020-01-29,749.88K,-0.84%,95.9k,-0.21%,"33,821K",0,71.14
2020-01-28,954.20K,5.76%,96.1k,-0.56%,"31,916K",0,72.42
2020-01-27,706.45K,3.01%,96.64k,-0.06%,"26,537K",0,73.69
2020-01-26,468.34K,3.19%,96.7k,-0.03%,"36,046K",0,73.38
2020-01-25,444.00K,-1.17%,96.73k,0.35%,"36,945K",0,73.42
2020-01-24,617.02K,0.41%,96.39k,0.03%,"37,136K",0,73.41
2020-01-23,722.67K,-3.15%,96.36k,0.90%,"39,171K",0,72.49
2020-01-22,509.06K,-0.62%,95.5k,0.47%,"64,202K",0,71.59
2020-01-21,540.20K,1.05%,95.05k,-0.18%,"42,197K",0,71.5
2020-01-20,599.06K,-0.74%,95.22k,-0.15%,"49,387K",0,71.52
2020-01-19,975.01K,-2.36%,95.36k,0.23%,"39,100K",0,70.41
2020-01-18,627.74K,0.04%,95.14k,-0.02%,"35,268K",0,69.68
2020-01-17,794.11K,2.13%,95.16k,0.57%,"29,211K",0,70.36
2020-01-16,748.32K,-1.04%,94.62k,0.14%,"43,737K",0,72.95
2020-01-15,1.17M,-0.12%,94.49k,0.18%,"44,296K",0,71.65
2020-01-14,1.48M,8.85%,94.32k,-0.37%,"51,826K",0,72.56
2020-01-13,610.66K,-0.93%,94.67k,-0.08%,"64,062K",0,74.75
2020-01-12,595.22K,2.04%,94.75k,0.41%,"48,372K",0,76
2020-01-11,776.75K,-1.99%,94.36k,-0.26%,"51,978K",0,74.67
2020-01-10,1.05M,4.40%,94.61k,-0.06%,"55,383K",0,74.18
2020-01-09,786.50K,-2.70%,94.67k,0.23%,"96,353K",0,74.92
2020-01-08,1.19M,-1.18%,94.45k,-0.74%,"52,314K",0,75.07
2020-01-07,1.01M,5.11%,95.15k,0.07%,"121,446K",0,74.77
2020-01-06,786.75K,5.24%,95.08k,0.15%,"99,408K",0,75.57
2020-01-05,628.14K,-0.06%,94.94k,0.45%,"59,676K",0,75.86
2020-01-04,523.91K,0.46%,94.51k,-0.25%,"50,662K",0,75.19
2020-01-03,936.29K,5.40%,94.75k,-0.06%,"68,762K",0,74.36
2020-01-02,632.78K,-3.23%,94.81k,0.10%,"40,066K",0,73.03
2020-01-01,420.28K,0.05%,94.72k,0.61%,"44,314K",0,72.81
2019-12-31,586.60K,-0.90%,94.15k,0.07%,"26,825K",0,71.77
2019-12-30,606.11K,-1.84%,94.08k,0.04%,"25,379K",0,71.25
2019-12-29,611.69K,1.04%,94.04k,-0.46%,"32,784K",0,72.65
2019-12-28,610.96K,0.82%,94.47k,-0.21%,"40,085K",0,72.07
2019-12-27,718.07K,0.70%,94.67k,0.00%,"37,582K",0,70.97
2019-12-26,795.09K,-0.19%,94.67k,-0.38%,"58,849K",0,-
2019-12-25,625.41K,-0.60%,95.03k,0.41%,"41,460K",0,74.31
2019-12-24,785.54K,-0.74%,94.64k,-0.79%,"42,751K",0,73.48
2019-12-23,952.16K,-2.31%,95.39k,0.13%,"38,620K",0,74.75
2019-12-22,677.94K,4.74%,95.27k,0.64%,"47,200K",0,74.36
2019-12-21,468.74K,-0.56%,94.66k,0.40%,"39,136K",0,74.87
2019-12-20,627.04K,0.43%,94.28k,-0.25%,"44,722K",0,73.58
2019-12-19,778.72K,-1.52%,94.52k,-0.23%,"35,079K",0,73.75
2019-12-18,1.14M,10.02%,94.74k,-0.34%,"50,304K",0,73.61
2019-12-17,894.55K,-4.20%,95.06k,-0.02%,"59,392K",0,74.4
2019-12-16,689.56K,-3.16%,95.08k,0.30%,"46,024K",0,75.11
2019-12-15,492.58K,0.67%,94.8k,0.01%,"76,168K",0,75.45
2019-12-14,524.56K,-2.40%,94.79k,0.02%,"49,952K",0,73.53
2019-12-13,503.49K,0.65%,94.77k,1.13%,"66,299K",0,-
2019-12-12,611.80K,0.00%,93.71k,-0.10%,"70,124K",0,73.24
2019-12-11,518.40K,-0.38%,93.8k,0.24%,"78,917K",0,75.78
2019-12-10,609.50K,-1.63%,93.58k,0.03%,"66,743K",0,77.03
2019-12-09,648.66K,-2.24%,93.55k,0.16%,"92,209K",0,76.65
2019-12-08,499.04K,0.18%,93.4k,-0.28%,"91,663K",0,77.28
2019-12-07,557.14K,-0.26%,93.66k,-0.26%,"94,590K",0,76.43
2019-12-06,706.10K,1.78%,93.9k,-0.13%,"140,900K",0,77.06
2019-12-05,780.78K,2.70%,94.02k,-0.18%,"61,142K",0,76.67
2019-12-04,971.75K,-1.20%,94.19k,0.22%,"73,562K",0,75.1
2019-12-03,548.77K,-0.09%,93.98k,-0.18%,"55,120K",0,75.3
2019-12-02,687.78K,-1.33%,94.15k,-0.72%,"43,869K",0,73.77
2019-12-01,777.00K,-1.99%,94.83k,0.68%,"55,470K",0,74.46
2019-11-30,650.60K,-2.53%,94.19k,0.00%,"71,377K",0,74.73
2019-11-29,766.71K,4.26%,94.19k,0.46%,"39,946K",0,73.93
2019-11-28,737.58K,-1.12%,93.76k,-0.26%,"40,195K",0,72.48
2019-11-27,996.49K,4.86%,94k,0.42%,"50,550K",0,72.46
2019-11-26,844.27K,0.66%,93.61k,-0.07%,"61,977K",0,70.47
2019-11-25,1.29M,2.76%,93.68k,0.04%,"60,506K",0,70.54
2019-11-24,904.50K,-5.45%,93.64k,0.18%,"50,552K",0,70.25
2019-11-23,783.18K,0.71%,93.47k,0.09%,"41,191K",0,-
2019-11-22,1.41M,-4.66%,93.39k,0.18%,"58,121K",0,70.05
2019-11-21,891.50K,-5.82%,93.22k,0.68%,"63,681K",0,70.88
2019-11-20,607.27K,-0.57%,92.59k,0.05%,"62,078K",0,70.63
2019-11-19,654.27K,-0.76%,92.54k,-0.12%,"91,343K",0,70.36
2019-11-18,692.60K,-3.54%,92.65k,-0.42%,"104,012K",0,71.24
2019-11-17,531.22K,0.15%,93.04k,-0.09%,"52,312K",0,70.29
2019-11-16,471.16K,0.25%,93.12k,0.40%,"45,544K",0,70.42
2019-11-15,653.71K,-2.13%,92.75k,0.19%,"46,931K",0,70.75
2019-11-14,515.43K,-1.39%,92.57k,0.17%,"41,530K",0,68.81
2019-11-13,454.33K,-0.33%,92.41k,-0.11%,"53,436K",0,68.23
2019-11-12,575.16K,0.87%,92.51k,0.06%,"89,229K",0,68.18
2019-11-11,601.16K,-3.32%,92.45k,0.66%,"68,624K",0,69.04
2019-11-10,581.57K,2.64%,91.84k,0.33%,"63,766K",0,68.63
2019-11-09,512.02K,0.30%,91.54k,-0.02%,"69,890K",0,67.58
2019-11-08,791.79K,-4.83%,91.56k,0.43%,"74,499K",0,66.51
2019-11-07,603.54K,-1.24%,91.17k,0.44%,"62,552K",0,64.7
2019-11-06,578.03K,0.30%,90.77k,-0.20%,"109,317K",0,65.37
2019-11-05,653.42K,-0.91%,90.95k,0.70%,"167,460K",0,65.38
2019-11-04,681.01K,2.15%,90.32k,0.42%,"114,400K",0,64.7
2019-11-03,536.56K,-1.10%,89.94k,0.36%,"80,293K",0,65.16
2019-11-02,570.74K,0.76%,89.62k,0.11%,"111,480K",0,66.79
2019-11-01,689.65K,0.85%,89.52k,0.11%,"116,520K",0,65.33
2019-10-31,798.93K,-0.06%,89.42k,-0.42%,"71,846K",0,65.24
2019-10-30,789.73K,-2.69%,89.8k,0.06%,"51,922K",0,65.83
2019-10-29,918.48K,2.22%,89.75k,0.20%,"47,858K",0,65.97
2019-10-28,1.04M,-3.38%,89.57k,-0.02%,"57,083K",0,65.33
2019-10-27,1.16M,3.24%,89.59k,-0.28%,"45,512K",0,65.44
2019-10-26,1.78M,6.61%,89.84k,-0.30%,"51,636K",0,63.89
2019-10-25,1.18M,16.65%,90.11k,-0.39%,"40,988K",0,62.98
2019-10-24,586.49K,-0.73%,90.46k,0.36%,"57,997K",0,62.48
2019-10-23,892.08K,-6.90%,90.14k,-0.07%,"47,523K",0,61.74
2019-10-22,570.39K,-2.15%,90.2k,0.17%,"55,094K",0,61.45
2019-10-21,489.40K,-0.18%,90.05k,0.09%,"60,938K",0,61.23
2019-10-20,513.91K,3.34%,89.97k,-0.20%,"40,863K",0,61.25
2019-10-19,428.83K,0.11%,90.15k,0.10%,"53,841K",0,61.71
2019-10-18,505.79K,-1.55%,90.06k,0.82%,"70,235K",0,60.28
2019-10-17,444.95K,0.91%,89.33k,0.34%,"35,992K",0,60.8
2019-10-16,538.92K,-2.04%,89.03k,-0.50%,"40,603K",0,61.61
2019-10-15,469.73K,-2.23%,89.48k,-0.42%,"58,266K",0,62.04
2019-10-14,505.02K,0.87%,89.86k,0.09%,"49,700K",0,61.32
2019-10-13,419.87K,-0.28%,89.78k,-0.65%,"88,122K",0,60.28
2019-10-12,424.02K,0.44%,90.37k,0.67%,"58,012K",0,61.42
2019-10-11,667.86K,-3.44%,89.77k,-0.51%,"58,327K",0,63.22
2019-10-10,511.46K,-0.05%,90.23k,0.10%,"91,470K",0,64.02
2019-10-09,636.43K,4.69%,90.14k,0.49%,"35,562K",0,63.9
2019-10-08,469.04K,-0.19%,89.7k,0.04%,"27,996K",0,62.77
2019-10-07,604.74K,4.02%,89.66k,-0.26%,"24,025K",0,61.6
2019-10-06,448.80K,-3.02%,89.89k,-0.22%,"32,949K",0,61.3
2019-10-05,360.92K,-0.25%,90.09k,-0.10%,"35,508K",0,62.05
2019-10-04,416.92K,-0.96%,90.18k,0.60%,"46,628K",0,61.77
2019-10-03,460.97K,-1.64%,89.64k,0.02%,"30,090K",0,-
2019-10-02,405.86K,0.74%,89.62k,-0.51%,"28,882K",0,61.67
2019-10-01,533.95K,0.22%,90.08k,0.16%,"37,310K",0,59.4
2019-09-30,600.26K,2.92%,89.94k,-0.42%,"47,770K",0,59.84
2019-09-29,418.48K,-1.94%,90.32k,-0.32%,"67,004K",0,60.29
2019-09-28,457.79K,0.29%,90.61k,0.28%,"43,816K",0,61.12
2019-09-27,561.40K,1.50%,90.36k,0.57%,"55,428K",0,62.26
2019-09-26,731.03K,-4.37%,89.85k,-0.03%,"45,502K",0,64.05
2019-09-25,696.11K,-0.96%,89.88k,0.16%,"37,275K",0,64.25
2019-09-24,933.16K,-12.25%,89.74k,-0.29%,"46,688K",0,65.07
2019-09-23,431.10K,-3.28%,90k,0.31%,"54,260K",0,67.02
2019-09-22,337.06K,0.39%,89.72k,0.70%,"46,703K",0,66.12
2019-09-21,326.17K,-1.77%,89.1k,0.00%,"98,149K",0,65.77
2019-09-20,362.07K,-0.76%,89.1k,0.58%,"124,084K",0,66.38
2019-09-19,542.25K,0.84%,88.59k,-0.59%,"81,155K",0,67.55
2019-09-18,318.82K,-0.30%,89.12k,-0.65%,"82,377K",0,67.4
2019-09-17,321.64K,-0.58%,89.7k,-0.57%,"139,679K",0,67.98
2019-09-16,372.53K,-0.54%,90.21k,-0.25%,"51,275K",0,66.86
2019-09-15,255.79K,-0.25%,90.44k,0.23%,"42,290K",0,66.49
2019-09-14,326.44K,-0.05%,90.23k,-0.02%,"18,075K",0,66.09
2019-09-13,365.52K,-0.70%,90.25k,0.75%,"35,664K",0,65.95
2019-09-12,413.22K,2.49%,89.58k,0.03%,"39,918K",0,66.42
2019-09-11,413.06K,0.57%,89.55k,0.40%,"39,610K",0,66.27
2019-09-10,383.22K,-1.98%,89.19k,0.59%,"51,566K",0,67.09
2019-09-09,473.76K,-0.90%,88.67k,-0.52%,"44,177K",0,67.03
2019-09-08,339.73K,-0.56%,89.13k,-0.03%,"50,195K",0,66.29
2019-09-07,393.57K,1.47%,89.16k,-0.17%,"52,929K",0,66.5
2019-09-06,643.02K,-2.44%,89.31k,0.27%,"58,238K",0,66.59
2019-09-05,402.09K,-0.01%,89.07k,-0.36%,"125,326K",0,65.51
2019-09-04,504.45K,-0.42%,89.39k,0.20%,"97,856K",0,65.04
2019-09-03,578.79K,2.55%,89.21k,-1.01%,"52,299K",0,65.33
2019-09-02,542.79K,6.37%,90.12k,-0.31%,"42,770K",0,65.35
2019-09-01,322.66K,1.41%,90.4k,-0.19%,"38,994K",0,64.15
2019-08-31,311.49K,0.09%,90.57k,0.08%,"35,364K",0,64.37
2019-08-30,413.92K,0.99%,90.5k,-0.04%,"34,231K",0,64.33
2019-08-29,509.13K,-2.45%,90.54k,0.17%,"50,258K",0,63.85
2019-08-28,580.29K,-4.47%,90.39k,-0.64%,"41,191K",0,63.94
2019-08-27,419.81K,-1.80%,90.97k,0.00%,"50,406K",0,62.61
2019-08-26,568.77K,2.32%,90.97k,-0.96%,"57,219K",0,62.37
2019-08-25,422.53K,0.05%,91.85k,-0.52%,"32,274K",0,62.17
2019-08-24,463.85K,-2.48%,92.33k,-0.22%,"82,816K",0,61.6
2019-08-23,436.26K,2.81%,92.53k,0.18%,"40,724K",0,61.4
2019-08-22,520.75K,-0.36%,92.36k,0.45%,"42,870K",0,61.28
2019-08-21,717.65K,-5.68%,91.95k,0.11%,"45,162K",0,61.18
